source_id,source_label,target_id,target_label,relation,support,weight
2494575b-0813-412b-a05c-c3210ed5e434,Quantum spin liquid,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,STUDIES,90,0.95
2494575b-0813-412b-a05c-c3210ed5e434,Quantum spin liquid,58071c68-730c-4a3e-982c-abc9f0cedf67,Magnetic systems,STUDIES,15,0.575
2494575b-0813-412b-a05c-c3210ed5e434,Quantum spin liquid,1b170e0a-a62a-406a-a007-e5218ade416c,Insulators,STUDIES,6,0.53
e2ab085b-23f1-4b85-8449-9d7ae6cd2489,Spin liquid,4256a82c-21ec-4a71-a5b0-e732abaa848b,Magnetic insulators,STUDIES,16,0.58
e2ab085b-23f1-4b85-8449-9d7ae6cd2489,Spin liquid,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,STUDIES,39,0.6950000000000001
e2ab085b-23f1-4b85-8449-9d7ae6cd2489,Spin liquid,58071c68-730c-4a3e-982c-abc9f0cedf67,Magnetic systems,STUDIES,12,0.56
e2ab085b-23f1-4b85-8449-9d7ae6cd2489,Spin liquid,b1fdd414-792d-43b4-a94b-79fc9c655f04,Noncollinear magnets,STUDIES,7,0.535
92927025-018a-4b9f-b617-c4a768530654,Magnetic phase transitions,1b170e0a-a62a-406a-a007-e5218ade416c,Insulators,STUDIES,15,0.575
92927025-018a-4b9f-b617-c4a768530654,Magnetic phase transitions,b1fdd414-792d-43b4-a94b-79fc9c655f04,Noncollinear magnets,STUDIES,39,0.6950000000000001
92927025-018a-4b9f-b617-c4a768530654,Magnetic phase transitions,8a966c56-0a58-4e8b-970e-aadbf8fbd108,Mott insulators,STUDIES,61,0.8049999999999999
b6e4cc90-18f3-4427-841d-c667375bbca0,Magnetic order,1b170e0a-a62a-406a-a007-e5218ade416c,Insulators,STUDIES,19,0.595
609eef8d-00d9-44dd-b81a-627290cdfb23,Phase diagrams,1b170e0a-a62a-406a-a007-e5218ade416c,Insulators,STUDIES,12,0.56
45954983-3d55-4d9d-9cdd-75f14447175a,XY model,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,PROBES,11,0.555
45954983-3d55-4d9d-9cdd-75f14447175a,XY model,58071c68-730c-4a3e-982c-abc9f0cedf67,Magnetic systems,PROBES,12,0.56
2499c825-4d14-4491-b8be-1eb8cd7167b2,Inelastic neutron scattering,4256a82c-21ec-4a71-a5b0-e732abaa848b,Magnetic insulators,PROBES,24,0.62
2499c825-4d14-4491-b8be-1eb8cd7167b2,Inelastic neutron scattering,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,PROBES,126,1.0
2499c825-4d14-4491-b8be-1eb8cd7167b2,Inelastic neutron scattering,58071c68-730c-4a3e-982c-abc9f0cedf67,Magnetic systems,PROBES,12,0.56
2499c825-4d14-4491-b8be-1eb8cd7167b2,Inelastic neutron scattering,1b170e0a-a62a-406a-a007-e5218ade416c,Insulators,PROBES,5,0.525
2499c825-4d14-4491-b8be-1eb8cd7167b2,Inelastic neutron scattering,b1fdd414-792d-43b4-a94b-79fc9c655f04,Noncollinear magnets,PROBES,21,0.605
c74c7b81-5dee-4820-a500-6ab6f1b48cb1,Neutron scattering,4256a82c-21ec-4a71-a5b0-e732abaa848b,Magnetic insulators,PROBES,15,0.575
c74c7b81-5dee-4820-a500-6ab6f1b48cb1,Neutron scattering,b1fdd414-792d-43b4-a94b-79fc9c655f04,Noncollinear magnets,PROBES,12,0.56
c74c7b81-5dee-4820-a500-6ab6f1b48cb1,Neutron scattering,8a966c56-0a58-4e8b-970e-aadbf8fbd108,Mott insulators,PROBES,7,0.535
bbc55f73-dd1f-4bb2-becb-af61690c5e03,Density matrix methods,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,PROBES,12,0.56
bbc55f73-dd1f-4bb2-becb-af61690c5e03,Density matrix methods,58071c68-730c-4a3e-982c-abc9f0cedf67,Magnetic systems,PROBES,6,0.53
bbc55f73-dd1f-4bb2-becb-af61690c5e03,Density matrix methods,8a966c56-0a58-4e8b-970e-aadbf8fbd108,Mott insulators,PROBES,9,0.545
05a47dcc-71c0-4ebc-9d4e-79a40a191efb,Many-body techniques,4256a82c-21ec-4a71-a5b0-e732abaa848b,Magnetic insulators,PROBES,8,0.54
05a47dcc-71c0-4ebc-9d4e-79a40a191efb,Many-body techniques,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,PROBES,14,0.5700000000000001
05a47dcc-71c0-4ebc-9d4e-79a40a191efb,Many-body techniques,58071c68-730c-4a3e-982c-abc9f0cedf67,Magnetic systems,PROBES,12,0.56
05a47dcc-71c0-4ebc-9d4e-79a40a191efb,Many-body techniques,8a966c56-0a58-4e8b-970e-aadbf8fbd108,Mott insulators,PROBES,31,0.655
6ff84248-428b-4704-ae9f-e55346a4ce60,Spin lattice models,4256a82c-21ec-4a71-a5b0-e732abaa848b,Magnetic insulators,PROBES,28,0.64
6ff84248-428b-4704-ae9f-e55346a4ce60,Spin lattice models,58071c68-730c-4a3e-982c-abc9f0cedf67,Magnetic systems,PROBES,47,0.735
6ff84248-428b-4704-ae9f-e55346a4ce60,Spin lattice models,1b170e0a-a62a-406a-a007-e5218ade416c,Insulators,PROBES,5,0.525
6ff84248-428b-4704-ae9f-e55346a4ce60,Spin lattice models,b1fdd414-792d-43b4-a94b-79fc9c655f04,Noncollinear magnets,PROBES,14,0.5700000000000001
6ff84248-428b-4704-ae9f-e55346a4ce60,Spin lattice models,8a966c56-0a58-4e8b-970e-aadbf8fbd108,Mott insulators,PROBES,19,0.595
a7c7c809-7b1b-489a-81ad-715a798e3882,Kitaev-Heisenberg model,58071c68-730c-4a3e-982c-abc9f0cedf67,Magnetic systems,PROBES,9,0.545
15455cef-0302-4e0f-be3b-45419e3e7fbb,Holstein-Primakoff method,4256a82c-21ec-4a71-a5b0-e732abaa848b,Magnetic insulators,PROBES,44,0.72
15455cef-0302-4e0f-be3b-45419e3e7fbb,Holstein-Primakoff method,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,PROBES,72,0.86
15455cef-0302-4e0f-be3b-45419e3e7fbb,Holstein-Primakoff method,58071c68-730c-4a3e-982c-abc9f0cedf67,Magnetic systems,PROBES,15,0.575
15455cef-0302-4e0f-be3b-45419e3e7fbb,Holstein-Primakoff method,b1fdd414-792d-43b4-a94b-79fc9c655f04,Noncollinear magnets,PROBES,24,0.62
15455cef-0302-4e0f-be3b-45419e3e7fbb,Holstein-Primakoff method,8a966c56-0a58-4e8b-970e-aadbf8fbd108,Mott insulators,PROBES,13,0.565
16a6a5d2-ae10-49f4-9963-aceca75da6d9,Linear spin wave theory,4256a82c-21ec-4a71-a5b0-e732abaa848b,Magnetic insulators,PROBES,12,0.56
16a6a5d2-ae10-49f4-9963-aceca75da6d9,Linear spin wave theory,58071c68-730c-4a3e-982c-abc9f0cedf67,Magnetic systems,PROBES,5,0.525
16a6a5d2-ae10-49f4-9963-aceca75da6d9,Linear spin wave theory,b1fdd414-792d-43b4-a94b-79fc9c655f04,Noncollinear magnets,PROBES,5,0.525
23e0894e-316f-4146-a50d-24d702922db6,Spin wave theory,58071c68-730c-4a3e-982c-abc9f0cedf67,Magnetic systems,PROBES,19,0.595
bade400c-827b-4a33-87b2-695354930d18,Nuclear many-body theory,67e66b8d-f8c2-4782-a35e-9bae3e0d8664,190 ≤ A ≤ 219,MEASURES,22,0.61
9af709f6-5f1d-4c71-a663-0c66c9db09d3,Models based on symmetries,67e66b8d-f8c2-4782-a35e-9bae3e0d8664,190 ≤ A ≤ 219,MEASURES,10,0.55
42975037-b654-4ceb-b89e-7f942f7427ae,Protons,60e8a165-69d6-4413-9242-82a2199f29af,Polarization,EXHIBITS,12,0.56
42975037-b654-4ceb-b89e-7f942f7427ae,Protons,8fc05421-d713-43be-b560-4bca5de50eab,Spin,EXHIBITS,26,0.63
42975037-b654-4ceb-b89e-7f942f7427ae,Protons,e24c96b1-1d9e-450c-8694-9342fe98f484,Flavor symmetries,EXHIBITS,7,0.535
05a47dcc-71c0-4ebc-9d4e-79a40a191efb,Many-body techniques,8fc05421-d713-43be-b560-4bca5de50eab,Spin,MEASURES,9,0.545
05a47dcc-71c0-4ebc-9d4e-79a40a191efb,Many-body techniques,27e56848-caac-4c58-8c76-d7dbc2651974,Light quarks,PROBES,5,0.525
d71b76c7-1d45-4e0c-b301-13ef8e115d2b,Electronic transitions,01af01cc-b889-4c31-9073-c4ec759cd252,Atomic gases,STUDIES,8,0.54
90bf01d7-2a57-43ee-962e-c320e30b586c,Quantum master equation,01af01cc-b889-4c31-9073-c4ec759cd252,Atomic gases,STUDIES,6,0.53
5e87cd7f-17e3-40b7-98ce-29c38a8b217f,Collective effects in atomic physics,01af01cc-b889-4c31-9073-c4ec759cd252,Atomic gases,STUDIES,13,0.565
551e0669-ff26-4709-a8ac-ede312a52a5d,Dynamical phase transitions,01af01cc-b889-4c31-9073-c4ec759cd252,Atomic gases,STUDIES,7,0.535
609eef8d-00d9-44dd-b81a-627290cdfb23,Phase diagrams,01af01cc-b889-4c31-9073-c4ec759cd252,Atomic gases,STUDIES,6,0.53
01af01cc-b889-4c31-9073-c4ec759cd252,Atomic gases,9758c79f-f66f-4b0d-b45f-50ef0f22a789,Polarizability,EXHIBITS,12,0.56
7fd2a423-32c8-433f-8425-ff2941c9c247,Nonperturbative methods,01af01cc-b889-4c31-9073-c4ec759cd252,Atomic gases,PROBES,30,0.65
90bf01d7-2a57-43ee-962e-c320e30b586c,Quantum master equation,01af01cc-b889-4c31-9073-c4ec759cd252,Atomic gases,PROBES,6,0.53
ca8ddaad-441c-481c-93b3-65f46125fb93,Superconductivity,8a933584-7dcb-4e59-a210-5db79ca404eb,Node-line semimetals,STUDIES,16,0.58
7659a6d1-bbc1-470d-8a13-945894b75652,Muon spin relaxation & rotation,7d961f4e-e5a1-4405-826f-e054c0e90dff,Unconventional superconductors,PROBES,46,0.73
7fb8ecb8-7f22-49e6-bd57-959dc9757c32,"Scattering of atoms, molecules, clusters & ions",e880fe46-da59-4d4b-915e-b50409c6ce78,Trapped atoms,STUDIES,6,0.53
45a22032-e27f-4922-9d0c-10c4aa294db5,Numerical techniques,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,PROBES,6,0.53
ba55d8a8-d049-4550-b264-530f74618214,Methods in magnetism,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,PROBES,27,0.635
38ff1f3b-73c4-4075-82a2-868e22a06753,Non-Abelian gauge theories,7d99283e-8f70-4d54-80b8-3607295678ae,Gluons,STUDIES,22,0.61
b99dc135-7e94-41c6-af54-e7ca2fbcd379,Topology,7d99283e-8f70-4d54-80b8-3607295678ae,Gluons,PROBES,6,0.53
a3cc729c-98ea-421a-ac1b-df399f62721d,Superconducting devices,a0a856f1-da84-42ec-8a4f-6328d983a628,Heterostructures,STUDIES,13,0.565
8ef7f47d-a47b-4652-967c-4176ffb5a96c,Superconducting gap,29bd219f-a624-4ef5-b4c5-f9049f2be66e,Strongly correlated systems,STUDIES,39,0.6950000000000001
81e98b33-4dad-4a65-91ce-c257de3b86f6,Resonant inelastic x-ray scattering,7d961f4e-e5a1-4405-826f-e054c0e90dff,Unconventional superconductors,PROBES,10,0.55
87e64a0f-c935-44dd-a3ef-ae868d3a6389,Rheology,ef0a1bee-2a1f-4f47-aca2-6302db18e67f,Colloids,STUDIES,39,0.6950000000000001
87e64a0f-c935-44dd-a3ef-ae868d3a6389,Rheology,16158b58-5493-4fb9-901c-54f841cc4524,"Surfactants, micelles & vesicles",STUDIES,5,0.525
c765ac18-ded5-4ef0-a41a-22be13741559,Applications of soft matter,ef0a1bee-2a1f-4f47-aca2-6302db18e67f,Colloids,STUDIES,15,0.575
8f03d659-8cea-4e87-ab36-4e3dc6e1a2ec,Quantum cryptography,91c254a4-9edc-4bb7-b1bf-a47ec136efd2,Optical sources & detectors,STUDIES,14,0.5700000000000001
91c254a4-9edc-4bb7-b1bf-a47ec136efd2,Optical sources & detectors,d46a1247-2115-4e6c-a262-38c57fcbd391,Photodetectors,STUDIES,18,0.59
c6d9db47-7b2d-4d3b-868a-606b65695e3c,Fluctuations & noise,91c254a4-9edc-4bb7-b1bf-a47ec136efd2,Optical sources & detectors,STUDIES,8,0.54
3d71d9d8-fab6-4338-be83-7624e12f1438,Optoelectronics,91c254a4-9edc-4bb7-b1bf-a47ec136efd2,Optical sources & detectors,STUDIES,103,1.0
d46a1247-2115-4e6c-a262-38c57fcbd391,Photodetectors,91c254a4-9edc-4bb7-b1bf-a47ec136efd2,Optical sources & detectors,STUDIES,18,0.59
6bdec497-a29b-4c9d-b1ce-9eb63250cc50,Photon counting,91c254a4-9edc-4bb7-b1bf-a47ec136efd2,Optical sources & detectors,PROBES,21,0.605
b35238d0-83c7-4412-b293-c7d42fa92c62,Magnetism,d565a9ce-d39d-41d8-9f6b-4902af924628,Kagome metal,STUDIES,8,0.54
b35238d0-83c7-4412-b293-c7d42fa92c62,Magnetism,51df7229-8061-48c4-8dd9-fa422ee4f7b5,Magnetic semiconductors,STUDIES,57,0.7849999999999999
92927025-018a-4b9f-b617-c4a768530654,Magnetic phase transitions,51df7229-8061-48c4-8dd9-fa422ee4f7b5,Magnetic semiconductors,STUDIES,20,0.6
8fa26c4d-d115-4c5c-9822-9e90b9248d1b,Pressure effects,51df7229-8061-48c4-8dd9-fa422ee4f7b5,Magnetic semiconductors,STUDIES,6,0.53
8fa26c4d-d115-4c5c-9822-9e90b9248d1b,Pressure effects,a5d4ce92-0e19-4cf5-bfd8-8ac4d0195c03,Van der Waals systems,STUDIES,7,0.535
15f520a3-5c6c-4d9e-8975-81d399140562,Structural properties,51df7229-8061-48c4-8dd9-fa422ee4f7b5,Magnetic semiconductors,STUDIES,6,0.53
0e1491f9-ac6a-4d41-81e1-86d8a51dfa32,Resistivity measurements,a5d4ce92-0e19-4cf5-bfd8-8ac4d0195c03,Van der Waals systems,PROBES,15,0.575
8c2c45c3-8b11-425e-b5d8-9faec4b6dcfd,Raman spectroscopy,51df7229-8061-48c4-8dd9-fa422ee4f7b5,Magnetic semiconductors,PROBES,17,0.585
893ecc24-c678-4687-bd3a-0b4a1bcb4cfc,Electromagnetic radiation astronomy,c17001d7-c0bd-41d6-b970-ea4269e7ec06,Neutron stars & pulsars,STUDIES,20,0.6
b64db5c0-c54c-4fe6-a142-d089ceb55b3f,Transient & explosive astronomical phenomena,c17001d7-c0bd-41d6-b970-ea4269e7ec06,Neutron stars & pulsars,STUDIES,38,0.69
b64db5c0-c54c-4fe6-a142-d089ceb55b3f,Transient & explosive astronomical phenomena,46f9ab71-6dde-4941-a500-06f82f4482ed,Magnetized plasma,STUDIES,5,0.525
9e019803-f9d8-4802-b1ac-d2c035d9508f,Electronic structure,70da3cfc-db10-4e3f-8d94-2646155ceaf5,Low-temperature superconductors,STUDIES,37,0.685
68cf8652-f610-49f1-91be-0b5229c168ba,Topological superconductors,70da3cfc-db10-4e3f-8d94-2646155ceaf5,Low-temperature superconductors,STUDIES,33,0.665
68cf8652-f610-49f1-91be-0b5229c168ba,Topological superconductors,6a71ea1b-05e8-49de-92a8-87e5306cc3e3,Single crystal materials,STUDIES,15,0.575
78d12677-c7dc-427e-acd7-cbff78a1713f,Fermi surface,70da3cfc-db10-4e3f-8d94-2646155ceaf5,Low-temperature superconductors,STUDIES,6,0.53
29a5aa4f-d2c0-43ce-98a8-21cbbf2ae916,Spintronics,6a7a2e30-ea84-4c4d-8546-31bc89091c80,Floquet systems,STUDIES,13,0.565
406540a6-00a4-4b58-9176-f415370d86be,RKKY interaction,6a7a2e30-ea84-4c4d-8546-31bc89091c80,Floquet systems,STUDIES,7,0.535
406540a6-00a4-4b58-9176-f415370d86be,RKKY interaction,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,STUDIES,16,0.58
e23ba3c3-a1bd-418d-906e-6282fd941525,d-wave,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,STUDIES,7,0.535
e4ee958b-eaac-46c0-8788-7d521b0f9dbd,Electric field effects,6a7a2e30-ea84-4c4d-8546-31bc89091c80,Floquet systems,STUDIES,7,0.535
e4ee958b-eaac-46c0-8788-7d521b0f9dbd,Electric field effects,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,STUDIES,7,0.535
ca6ea60d-96c0-4784-83a0-1e17843f0edb,Bloch-Floquet theorem,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,PROBES,17,0.585
c8af0d4b-24a3-4374-9cc3-b8de5f2dd341,Linear response theory,6a7a2e30-ea84-4c4d-8546-31bc89091c80,Floquet systems,PROBES,14,0.5700000000000001
99f32be9-888e-42c5-ba4a-1fdcea060307,Photonics,6a7a2e30-ea84-4c4d-8546-31bc89091c80,Floquet systems,STUDIES,13,0.565
3fe81fb7-5b74-4ee4-84e2-966ee01a55b4,Nonlinear waveguides,1198f0b2-1f1a-416c-94f0-5e80ea9bc191,Waveguides,STUDIES,16,0.58
bd03ea46-2406-4a24-8307-05b2b498fb4e,Nonlinear optics,1198f0b2-1f1a-416c-94f0-5e80ea9bc191,Waveguides,STUDIES,46,0.73
50ba3f74-7f31-4857-8a75-b2b007348981,Renormalization group,0dc06882-40b4-4da9-b489-9706a97e3e25,Scale free & inhomogeneous networks,STUDIES,5,0.525
41033e78-6742-4486-9c09-f1efa60f9d9d,Network structure,0dc06882-40b4-4da9-b489-9706a97e3e25,Scale free & inhomogeneous networks,STUDIES,24,0.62
32c21b1f-3011-4d4a-816c-b548ac037e73,Network diffusion,9d738c0f-a468-453c-9fdc-a96d033ea104,Brain network,STUDIES,6,0.53
32c21b1f-3011-4d4a-816c-b548ac037e73,Network diffusion,0dc06882-40b4-4da9-b489-9706a97e3e25,Scale free & inhomogeneous networks,STUDIES,6,0.53
27c445f4-a41d-4b4c-881f-aa74fc493d6d,Dynamics of networks,9d738c0f-a468-453c-9fdc-a96d033ea104,Brain network,STUDIES,5,0.525
27c445f4-a41d-4b4c-881f-aa74fc493d6d,Dynamics of networks,aebdfaec-03e5-4237-a386-b634fc2b69de,Multiple time scale dynamics,STUDIES,8,0.54
27c445f4-a41d-4b4c-881f-aa74fc493d6d,Dynamics of networks,0dc06882-40b4-4da9-b489-9706a97e3e25,Scale free & inhomogeneous networks,STUDIES,6,0.53
d842863f-eee1-451c-9028-a5bd499698c3,Clustering,9d738c0f-a468-453c-9fdc-a96d033ea104,Brain network,STUDIES,5,0.525
50ba3f74-7f31-4857-8a75-b2b007348981,Renormalization group,0dc06882-40b4-4da9-b489-9706a97e3e25,Scale free & inhomogeneous networks,PROBES,5,0.525
ca8ddaad-441c-481c-93b3-65f46125fb93,Superconductivity,8fc60c42-47b7-46f9-85a7-8c09b9e3cdbd,Two-dimensional electron system,STUDIES,79,0.895
661fd1bf-0214-438d-8b02-415f5f1e0924,Proximity effect,8fc60c42-47b7-46f9-85a7-8c09b9e3cdbd,Two-dimensional electron system,STUDIES,13,0.565
37878882-17a8-4ac8-b077-4ed365a5d7ac,Spin-singlet pairing,8fc60c42-47b7-46f9-85a7-8c09b9e3cdbd,Two-dimensional electron system,STUDIES,7,0.535
c1bebd2f-48a5-42c0-b301-3228bcf0151e,Spin-triplet pairing,8fc60c42-47b7-46f9-85a7-8c09b9e3cdbd,Two-dimensional electron system,STUDIES,8,0.54
91ed8eb4-208e-4fd8-a258-aeae8213de49,Superconducting order parameter,8fc60c42-47b7-46f9-85a7-8c09b9e3cdbd,Two-dimensional electron system,STUDIES,22,0.61
a8f7402a-6d62-410e-8a9f-b51a6ebfdddd,k dot p method,8fc60c42-47b7-46f9-85a7-8c09b9e3cdbd,Two-dimensional electron system,PROBES,29,0.645
e7b35736-ee8c-4961-b852-1ac40c2f4144,Long-range interactions,29bd219f-a624-4ef5-b4c5-f9049f2be66e,Strongly correlated systems,STUDIES,9,0.545
520d3361-6e3b-4612-895f-98a7259acfe3,Quantum phase transitions,1b9904d7-622a-4f2e-abd8-3432401748b7,Weyl semimetal,STUDIES,27,0.635
175d7ede-663a-458e-9cc0-0de53c91520c,Non-Fermi-liquid theory,1b9904d7-622a-4f2e-abd8-3432401748b7,Weyl semimetal,PROBES,10,0.55
a0ce8ec5-e2c2-40f4-b53f-9fd9e2572289,Hubbard model,1b9904d7-622a-4f2e-abd8-3432401748b7,Weyl semimetal,PROBES,7,0.535
55dfbfe2-e452-4632-ad35-5d8c1419f776,Dopants,12721ec5-11d3-484a-9ea9-a7bea1986722,Semiconductors,STUDIES,35,0.675
d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,5802dce1-0079-4688-9f4e-a79871191efc,Optical microcavities,STUDIES,19,0.595
48060ba5-3772-446b-a0cd-c58da79462c6,Optical solitons,f7cf6ebf-ce2c-4b70-8e90-bc74a1729337,Optical fibers,STUDIES,42,0.71
6cee676f-f03b-4091-8bd6-a0433baf26ba,Kerr effect,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,18,0.59
6cee676f-f03b-4091-8bd6-a0433baf26ba,Kerr effect,f7cf6ebf-ce2c-4b70-8e90-bc74a1729337,Optical fibers,STUDIES,11,0.555
609eef8d-00d9-44dd-b81a-627290cdfb23,Phase diagrams,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,9,0.545
5802dce1-0079-4688-9f4e-a79871191efc,Optical microcavities,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,19,0.595
22f674ce-3670-4b64-be34-1dc2152c5fea,Optical bistability,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,8,0.54
22f674ce-3670-4b64-be34-1dc2152c5fea,Optical bistability,f7cf6ebf-ce2c-4b70-8e90-bc74a1729337,Optical fibers,STUDIES,9,0.545
22f674ce-3670-4b64-be34-1dc2152c5fea,Optical bistability,5802dce1-0079-4688-9f4e-a79871191efc,Optical microcavities,STUDIES,27,0.635
d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,5802dce1-0079-4688-9f4e-a79871191efc,Optical microcavities,PROBES,19,0.595
6cee676f-f03b-4091-8bd6-a0433baf26ba,Kerr effect,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,PROBES,18,0.59
6cee676f-f03b-4091-8bd6-a0433baf26ba,Kerr effect,f7cf6ebf-ce2c-4b70-8e90-bc74a1729337,Optical fibers,PROBES,11,0.555
db4ea3ff-b6e5-43b2-90eb-8a966a5bc1b0,Phase space methods,b5f8885e-3ae5-44dd-acd2-28a17709a6ff,Quantum many-body systems,PROBES,8,0.54
1f68adf2-72ef-4afa-8536-fd5094c2edd5,Magnetic interactions,6f4b4f90-bede-474c-bec9-22b271efd04f,Cuprates,STUDIES,6,0.53
57c8eac7-41d5-4fed-8ba5-d8cb38d1ad03,Pairing mechanisms,6f4b4f90-bede-474c-bec9-22b271efd04f,Cuprates,STUDIES,26,0.63
50ba3f74-7f31-4857-8a75-b2b007348981,Renormalization group,a85fe3bc-6d49-4059-b83e-a83bb9e995f8,Form factors,MEASURES,6,0.53
632f74d1-d16b-4b92-a295-b24729a93d8d,Quantum optics,a0106d33-6e0e-4b73-8190-a953b55d037a,Graphene,STUDIES,13,0.565
bb4a3b78-a738-4e19-abd6-1feea6226ea1,Spin Hall effect,a0a856f1-da84-42ec-8a4f-6328d983a628,Heterostructures,STUDIES,5,0.525
bb4a3b78-a738-4e19-abd6-1feea6226ea1,Spin Hall effect,da6707f1-6146-40bb-948f-38cd8ae1e3eb,Transition metals,STUDIES,13,0.565
0ed84e54-12b1-4906-8906-632d48bb90e9,Spin current,a0106d33-6e0e-4b73-8190-a953b55d037a,Graphene,STUDIES,29,0.645
0ed84e54-12b1-4906-8906-632d48bb90e9,Spin current,a0a856f1-da84-42ec-8a4f-6328d983a628,Heterostructures,STUDIES,16,0.58
0ed84e54-12b1-4906-8906-632d48bb90e9,Spin current,a5d4ce92-0e19-4cf5-bfd8-8ac4d0195c03,Van der Waals systems,STUDIES,9,0.545
0ed84e54-12b1-4906-8906-632d48bb90e9,Spin current,da6707f1-6146-40bb-948f-38cd8ae1e3eb,Transition metals,STUDIES,5,0.525
7d5e894f-597c-480f-95cb-92d623942472,Spin diffusion,a0106d33-6e0e-4b73-8190-a953b55d037a,Graphene,STUDIES,15,0.575
f0877d7c-bf46-4559-8629-e4eb678c2679,Finite-element method,a0106d33-6e0e-4b73-8190-a953b55d037a,Graphene,PROBES,22,0.61
f0877d7c-bf46-4559-8629-e4eb678c2679,Finite-element method,a0a856f1-da84-42ec-8a4f-6328d983a628,Heterostructures,PROBES,8,0.54
e3f70dab-8f32-4ec3-b856-de646d4ba194,Frustrated magnetism,0026b3bc-1a2f-45df-8025-1243dac91047,Topological materials,STUDIES,49,0.745
f2a9db78-1651-4a94-b66e-3e3d72056760,Phase transitions,b1fdd414-792d-43b4-a94b-79fc9c655f04,Noncollinear magnets,STUDIES,12,0.56
81e98b33-4dad-4a65-91ce-c257de3b86f6,Resonant inelastic x-ray scattering,f28f4f1e-8eef-4fce-8661-07f5751ad90a,Perovskites,PROBES,8,0.54
81e98b33-4dad-4a65-91ce-c257de3b86f6,Resonant inelastic x-ray scattering,8a966c56-0a58-4e8b-970e-aadbf8fbd108,Mott insulators,PROBES,36,0.6799999999999999
4aaaeb0e-1324-43af-be4b-46b55703eb88,Electron-correlation calculations,f28f4f1e-8eef-4fce-8661-07f5751ad90a,Perovskites,PROBES,6,0.53
4aaaeb0e-1324-43af-be4b-46b55703eb88,Electron-correlation calculations,8a966c56-0a58-4e8b-970e-aadbf8fbd108,Mott insulators,PROBES,45,0.725
95b999dd-b903-4e07-9b42-6b395558b48c,Optical lattices & traps,d9fbef9a-71f6-4881-9f69-8d81c5749cff,Photonic crystals,STUDIES,8,0.54
d9fbef9a-71f6-4881-9f69-8d81c5749cff,Photonic crystals,60e8a165-69d6-4413-9242-82a2199f29af,Polarization,EXHIBITS,10,0.55
cb4dcf82-80bb-4305-94f4-12a11959d840,Two-level models,60e8a165-69d6-4413-9242-82a2199f29af,Polarization,MEASURES,11,0.555
cb4dcf82-80bb-4305-94f4-12a11959d840,Two-level models,d9fbef9a-71f6-4881-9f69-8d81c5749cff,Photonic crystals,PROBES,5,0.525
95b999dd-b903-4e07-9b42-6b395558b48c,Optical lattices & traps,d9fbef9a-71f6-4881-9f69-8d81c5749cff,Photonic crystals,PROBES,8,0.54
17c60544-56fd-45e2-853d-30c986f5ab63,Collective models,4a4df734-a188-4394-bb81-42c9f3872454,A ≥ 220,MEASURES,35,0.675
4201a122-4a87-4b76-af1c-5e52bb109c78,Spin-orbit coupling,08087671-73b2-4a66-a8ae-079c75cb9b33,Thin films,STUDIES,102,1.0
4201a122-4a87-4b76-af1c-5e52bb109c78,Spin-orbit coupling,96973abf-f1b5-44c5-9549-9f0f4dfe234f,Alloys,STUDIES,20,0.6
c1bebd2f-48a5-42c0-b301-3228bcf0151e,Spin-triplet pairing,08087671-73b2-4a66-a8ae-079c75cb9b33,Thin films,STUDIES,8,0.54
7d20bbff-9e45-461c-b603-22a527cf0b67,Spin-orbit torque,08087671-73b2-4a66-a8ae-079c75cb9b33,Thin films,STUDIES,9,0.545
1ae8b922-d896-41cc-bfff-6649f254bb1d,Magnetization switching,96973abf-f1b5-44c5-9549-9f0f4dfe234f,Alloys,STUDIES,6,0.53
560ecb58-6715-4f0a-9756-37222ebc5244,First order phase transitions,c17001d7-c0bd-41d6-b970-ea4269e7ec06,Neutron stars & pulsars,STUDIES,6,0.53
b35238d0-83c7-4412-b293-c7d42fa92c62,Magnetism,e25a5c89-6132-4bbd-8efb-4a426458c900,Semiconductor compounds,STUDIES,7,0.535
